,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
10402,Indonesia,"Rice, paddy",2012,51360,2702,1597,26.87
10403,Indonesia,"Rice, paddy",2012,51360,2702,1597,27.48
10404,Indonesia,Soybeans,2012,14854,2702,1597,25.59
10405,Indonesia,Soybeans,2012,14854,2702,1597,27.36
10406,Indonesia,Soybeans,2012,14854,2702,1597,27.37
10407,Indonesia,Soybeans,2012,14854,2702,1597,27.49
10408,Indonesia,Soybeans,2012,14854,2702,1597,26.87
10409,Indonesia,Soybeans,2012,14854,2702,1597,27.48
10410,Indonesia,Sweet potatoes,2012,139290,2702,1597,25.59
10411,Indonesia,Sweet potatoes,2012,139290,2702,1597,27.36
10412,Indonesia,Sweet potatoes,2012,139290,2702,1597,27.37
10413,Indonesia,Sweet potatoes,2012,139290,2702,1597,27.49
10414,Indonesia,Sweet potatoes,2012,139290,2702,1597,26.87
10415,Indonesia,Sweet potatoes,2012,139290,2702,1597,27.48
10416,Indonesia,Cassava,2013,224601,2702,1597,25.48
10417,Indonesia,Cassava,2013,224601,2702,1597,27.37
10418,Indonesia,Cassava,2013,224601,2702,1597,27.88
10419,Indonesia,Cassava,2013,224601,2702,1597,27.34
10420,Indonesia,Cassava,2013,224601,2702,1597,26.72
10421,Indonesia,Cassava,2013,224601,2702,1597,27.3
10422,Indonesia,Maize,2013,48441,2702,1597,25.48
10423,Indonesia,Maize,2013,48441,2702,1597,27.37
10424,Indonesia,Maize,2013,48441,2702,1597,27.88
10425,Indonesia,Maize,2013,48441,2702,1597,27.34
10426,Indonesia,Maize,2013,48441,2702,1597,26.72
10427,Indonesia,Maize,2013,48441,2702,1597,27.3
10428,Indonesia,Potatoes,2013,160184,2702,1597,25.48
10429,Indonesia,Potatoes,2013,160184,2702,1597,27.37
10430,Indonesia,Potatoes,2013,160184,2702,1597,27.88
10431,Indonesia,Potatoes,2013,160184,2702,1597,27.34
10432,Indonesia,Potatoes,2013,160184,2702,1597,26.72
10433,Indonesia,Potatoes,2013,160184,2702,1597,27.3
10434,Indonesia,"Rice, paddy",2013,51520,2702,1597,25.48
10435,Indonesia,"Rice, paddy",2013,51520,2702,1597,27.37
10436,Indonesia,"Rice, paddy",2013,51520,2702,1597,27.88
10437,Indonesia,"Rice, paddy",2013,51520,2702,1597,27.34
10438,Indonesia,"Rice, paddy",2013,51520,2702,1597,26.72
10439,Indonesia,"Rice, paddy",2013,51520,2702,1597,27.3
10440,Indonesia,Soybeans,2013,14161,2702,1597,25.48
10441,Indonesia,Soybeans,2013,14161,2702,1597,27.37
10442,Indonesia,Soybeans,2013,14161,2702,1597,27.88
10443,Indonesia,Soybeans,2013,14161,2702,1597,27.34
10444,Indonesia,Soybeans,2013,14161,2702,1597,26.72
10445,Indonesia,Soybeans,2013,14161,2702,1597,27.3
10446,Indonesia,Sweet potatoes,2013,147465,2702,1597,25.48
10447,Indonesia,Sweet potatoes,2013,147465,2702,1597,27.37
10448,Indonesia,Sweet potatoes,2013,147465,2702,1597,27.88
10449,Indonesia,Sweet potatoes,2013,147465,2702,1597,27.34
10450,Indonesia,Sweet potatoes,2013,147465,2702,1597,26.72
10451,Indonesia,Sweet potatoes,2013,147465,2702,1597,27.3
10452,Iraq,Maize,1990,24814,216,692,23.41
10453,Iraq,Maize,1990,24814,216,692,19.76
10454,Iraq,Potatoes,1990,166681,216,692,23.41
10455,Iraq,Potatoes,1990,166681,216,692,19.76
10456,Iraq,"Rice, paddy",1990,28889,216,692,23.41
10457,Iraq,"Rice, paddy",1990,28889,216,692,19.76
10458,Iraq,Sorghum,1990,7273,216,692,23.41
10459,Iraq,Sorghum,1990,7273,216,692,19.76
10460,Iraq,Soybeans,1990,14615,216,692,23.41
10461,Iraq,Soybeans,1990,14615,216,692,19.76
10462,Iraq,Wheat,1990,10129,216,692,23.41
10463,Iraq,Wheat,1990,10129,216,692,19.76
10464,Iraq,Maize,1991,21857,216,692,23.21
10465,Iraq,Maize,1991,21857,216,692,19.68
10466,Iraq,Potatoes,1991,138029,216,692,23.21
10467,Iraq,Potatoes,1991,138029,216,692,19.68
10468,Iraq,"Rice, paddy",1991,22008,216,692,23.21
10469,Iraq,"Rice, paddy",1991,22008,216,692,19.68
10470,Iraq,Sorghum,1991,4348,216,692,23.21
10471,Iraq,Sorghum,1991,4348,216,692,19.68
10472,Iraq,Soybeans,1991,15000,216,692,23.21
10473,Iraq,Soybeans,1991,15000,216,692,19.68
10474,Iraq,Wheat,1991,8056,216,692,23.21
10475,Iraq,Wheat,1991,8056,216,692,19.68
10476,Iraq,Maize,1992,20046,216,692,21.52
10477,Iraq,Maize,1992,20046,216,692,17.76
10478,Iraq,Potatoes,1992,179167,216,692,21.52
10479,Iraq,Potatoes,1992,179167,216,692,17.76
10480,Iraq,"Rice, paddy",1992,18947,216,692,21.52
10481,Iraq,"Rice, paddy",1992,18947,216,692,17.76
10482,Iraq,Sorghum,1992,6125,216,692,21.52
10483,Iraq,Sorghum,1992,6125,216,692,17.76
10484,Iraq,Soybeans,1992,14800,216,692,21.52
10485,Iraq,Soybeans,1992,14800,216,692,17.76
10486,Iraq,Wheat,1992,5999,216,692,21.52
10487,Iraq,Wheat,1992,5999,216,692,17.76
10488,Iraq,Maize,1993,19310,216,692,22.86
10489,Iraq,Maize,1993,19310,216,692,18.75
10490,Iraq,Potatoes,1993,174739,216,692,22.86
10491,Iraq,Potatoes,1993,174739,216,692,18.75
10492,Iraq,"Rice, paddy",1993,18727,216,692,22.86
10493,Iraq,"Rice, paddy",1993,18727,216,692,18.75
10494,Iraq,Sorghum,1993,8333,216,692,22.86
10495,Iraq,Sorghum,1993,8333,216,692,18.75
10496,Iraq,Soybeans,1993,14815,216,692,22.86
10497,Iraq,Soybeans,1993,14815,216,692,18.75
10498,Iraq,Wheat,1993,5897,216,692,22.86
10499,Iraq,Wheat,1993,5897,216,692,18.75
10500,Iraq,Maize,1994,21333,216,692,23.47
10501,Iraq,Maize,1994,21333,216,692,20.02
10502,Iraq,Potatoes,1994,166360,216,692,23.47
10503,Iraq,Potatoes,1994,166360,216,692,20.02
10504,Iraq,"Rice, paddy",1994,23497,216,692,23.47
10505,Iraq,"Rice, paddy",1994,23497,216,692,20.02
10506,Iraq,Sorghum,1994,8571,216,692,23.47
10507,Iraq,Sorghum,1994,8571,216,692,20.02
10508,Iraq,Soybeans,1994,13846,216,692,23.47
10509,Iraq,Soybeans,1994,13846,216,692,20.02
10510,Iraq,Wheat,1994,7431,216,692,23.47
10511,Iraq,Wheat,1994,7431,216,692,20.02
10512,Iraq,Maize,1995,14286,216,816,23.32
10513,Iraq,Maize,1995,14286,216,816,19.86
10514,Iraq,Potatoes,1995,160385,216,816,23.32
10515,Iraq,Potatoes,1995,160385,216,816,19.86
10516,Iraq,"Rice, paddy",1995,18000,216,816,23.32
10517,Iraq,"Rice, paddy",1995,18000,216,816,19.86
10518,Iraq,Sorghum,1995,8889,216,816,23.32
10519,Iraq,Sorghum,1995,8889,216,816,19.86
10520,Iraq,Soybeans,1995,14000,216,816,23.32
10521,Iraq,Soybeans,1995,14000,216,816,19.86
10522,Iraq,Wheat,1995,8052,216,816,23.32
10523,Iraq,Wheat,1995,8052,216,816,19.86
10524,Iraq,Maize,1996,20833,216,616,23.96
10525,Iraq,Maize,1996,20833,216,616,20.13
10526,Iraq,Potatoes,1996,177576,216,616,23.96
10527,Iraq,Potatoes,1996,177576,216,616,20.13
10528,Iraq,"Rice, paddy",1996,22500,216,616,23.96
10529,Iraq,"Rice, paddy",1996,22500,216,616,20.13
10530,Iraq,Sorghum,1996,10000,216,616,23.96
10531,Iraq,Sorghum,1996,10000,216,616,20.13
10532,Iraq,Soybeans,1996,13750,216,616,23.96
10533,Iraq,Soybeans,1996,13750,216,616,20.13
10534,Iraq,Wheat,1996,8667,216,616,23.96
10535,Iraq,Wheat,1996,8667,216,616,20.13
10536,Iraq,Maize,1997,19836,216,848,22.74
10537,Iraq,Maize,1997,19836,216,848,19.23
10538,Iraq,Potatoes,1997,154474,216,848,22.74
10539,Iraq,Potatoes,1997,154474,216,848,19.23
10540,Iraq,"Rice, paddy",1997,20165,216,848,22.74
10541,Iraq,"Rice, paddy",1997,20165,216,848,19.23
10542,Iraq,Sorghum,1997,10000,216,848,22.74
10543,Iraq,Sorghum,1997,10000,216,848,19.23
10544,Iraq,Soybeans,1997,14000,216,848,22.74
10545,Iraq,Soybeans,1997,14000,216,848,19.23
10546,Iraq,Wheat,1997,7566,216,848,22.74
10547,Iraq,Wheat,1997,7566,216,848,19.23
10548,Iraq,Maize,1998,21803,216,755,24.33
10549,Iraq,Maize,1998,21803,216,755,20.65
10550,Iraq,Potatoes,1998,155263,216,755,24.33
10551,Iraq,Potatoes,1998,155263,216,755,20.65
10552,Iraq,"Rice, paddy",1998,23438,216,755,24.33
10553,Iraq,"Rice, paddy",1998,23438,216,755,20.65
10554,Iraq,Sorghum,1998,10000,216,755,24.33
10555,Iraq,Sorghum,1998,10000,216,755,20.65
10556,Iraq,Soybeans,1998,11181,216,755,24.33
10557,Iraq,Soybeans,1998,11181,216,755,20.65
10558,Iraq,Wheat,1998,8071,216,755,24.33
10559,Iraq,Wheat,1998,8071,216,755,20.65
10560,Iraq,Maize,1999,19167,216,508,24.42
10561,Iraq,Maize,1999,19167,216,508,20.85
10562,Iraq,Potatoes,1999,164972,216,508,24.42
10563,Iraq,Potatoes,1999,164972,216,508,20.85
10564,Iraq,"Rice, paddy",1999,13846,216,508,24.42
10565,Iraq,"Rice, paddy",1999,13846,216,508,20.85
10566,Iraq,Sorghum,1999,10000,216,508,24.42
10567,Iraq,Sorghum,1999,10000,216,508,20.85
10568,Iraq,Soybeans,1999,4365,216,508,24.42
10569,Iraq,Soybeans,1999,4365,216,508,20.85
10570,Iraq,Wheat,1999,6154,216,508,24.42
10571,Iraq,Wheat,1999,6154,216,508,20.85
10572,Iraq,Maize,2000,7560,216,548,23.9
10573,Iraq,Maize,2000,7560,216,548,20.28
10574,Iraq,Potatoes,2000,140645,216,548,23.9
10575,Iraq,Potatoes,2000,140645,216,548,20.28
10576,Iraq,"Rice, paddy",2000,6000,216,548,23.9
10577,Iraq,"Rice, paddy",2000,6000,216,548,20.28
10578,Iraq,Sorghum,2000,3333,216,548,23.9
10579,Iraq,Sorghum,2000,3333,216,548,20.28
10580,Iraq,Soybeans,2000,10000,216,548,23.9
10581,Iraq,Soybeans,2000,10000,216,548,20.28
10582,Iraq,Wheat,2000,3200,216,548,23.9
10583,Iraq,Wheat,2000,3200,216,548,20.28
10584,Iraq,Maize,2001,23613,216,837.47,24.45
10585,Iraq,Maize,2001,23613,216,837.47,20.8
10586,Iraq,Potatoes,2001,163947,216,837.47,24.45
10587,Iraq,Potatoes,2001,163947,216,837.47,20.8
10588,Iraq,"Rice, paddy",2001,12800,216,837.47,24.45
10589,Iraq,"Rice, paddy",2001,12800,216,837.47,20.8
10590,Iraq,Sorghum,2001,3333,216,837.47,24.45
10591,Iraq,Sorghum,2001,3333,216,837.47,20.8
10592,Iraq,Soybeans,2001,12000,216,837.47,24.45
10593,Iraq,Soybeans,2001,12000,216,837.47,20.8
10594,Iraq,Wheat,2001,7405,216,837.47,24.45
10595,Iraq,Wheat,2001,7405,216,837.47,20.8
10596,Iraq,Maize,2002,24433,216,878.68,23.76
10597,Iraq,Maize,2002,24433,216,878.68,20.1
10598,Iraq,Potatoes,2002,170047,216,878.68,23.76
10599,Iraq,Potatoes,2002,170047,216,878.68,20.1
10600,Iraq,"Rice, paddy",2002,25000,216,878.68,23.76
10601,Iraq,"Rice, paddy",2002,25000,216,878.68,20.1
10602,Iraq,Sorghum,2002,3333,216,878.68,23.76
10603,Iraq,Sorghum,2002,3333,216,878.68,20.1
10604,Iraq,Soybeans,2002,10000,216,878.68,23.76
10605,Iraq,Soybeans,2002,10000,216,878.68,20.1
10606,Iraq,Wheat,2002,15703,216,878.68,23.76
10607,Iraq,Wheat,2002,15703,216,878.68,20.1
10608,Iraq,Maize,2004,22486,216,828.62,23.72
10609,Iraq,Maize,2004,22486,216,828.62,20
10610,Iraq,Potatoes,2004,162581,216,828.62,23.72
10611,Iraq,Potatoes,2004,162581,216,828.62,20
10612,Iraq,"Rice, paddy",2004,28409,216,828.62,23.72
10613,Iraq,"Rice, paddy",2004,28409,216,828.62,20
10614,Iraq,Sorghum,2004,10556,216,828.62,23.72
10615,Iraq,Sorghum,2004,10556,216,828.62,20
10616,Iraq,Soybeans,2004,10000,216,828.62,23.72
10617,Iraq,Soybeans,2004,10000,216,828.62,20
10618,Iraq,Wheat,2004,11898,216,828.62,23.72
10619,Iraq,Wheat,2004,11898,216,828.62,20
10620,Iraq,Maize,2005,23079,216,873.01,23.58
10621,Iraq,Maize,2005,23079,216,873.01,19.96
10622,Iraq,Potatoes,2005,158431,216,873.01,23.58
10623,Iraq,Potatoes,2005,158431,216,873.01,19.96
10624,Iraq,"Rice, paddy",2005,28879,216,873.01,23.58
10625,Iraq,"Rice, paddy",2005,28879,216,873.01,19.96
10626,Iraq,Sorghum,2005,9750,216,873.01,23.58
10627,Iraq,Sorghum,2005,9750,216,873.01,19.96
10628,Iraq,Soybeans,2005,9214,216,873.01,23.58
10629,Iraq,Soybeans,2005,9214,216,873.01,19.96
10630,Iraq,Wheat,2005,8738,216,873.01,23.58
10631,Iraq,Wheat,2005,8738,216,873.01,19.96
10632,Iraq,Maize,2006,24255,216,824.14,23.82
10633,Iraq,Maize,2006,24255,216,824.14,20.12
10634,Iraq,Potatoes,2006,176444,216,824.14,23.82
10635,Iraq,Potatoes,2006,176444,216,824.14,20.12
10636,Iraq,"Rice, paddy",2006,28867,216,824.14,23.82
10637,Iraq,"Rice, paddy",2006,28867,216,824.14,20.12
10638,Iraq,Sorghum,2006,10000,216,824.14,23.82
10639,Iraq,Sorghum,2006,10000,216,824.14,20.12
10640,Iraq,Soybeans,2006,9095,216,824.14,23.82
10641,Iraq,Soybeans,2006,9095,216,824.14,20.12
10642,Iraq,Wheat,2006,13783,216,824.14,23.82
10643,Iraq,Wheat,2006,13783,216,824.14,20.12
10644,Iraq,Maize,2007,24774,216,1062.61,23.92
10645,Iraq,Maize,2007,24774,216,1062.61,20.12
10646,Iraq,Potatoes,2007,179580,216,1062.61,23.92
10647,Iraq,Potatoes,2007,179580,216,1062.61,20.12
10648,Iraq,"Rice, paddy",2007,31630,216,1062.61,23.92
10649,Iraq,"Rice, paddy",2007,31630,216,1062.61,20.12
10650,Iraq,Sorghum,2007,9722,216,1062.61,23.92
10651,Iraq,Sorghum,2007,9722,216,1062.61,20.12
10652,Iraq,Soybeans,2007,9187,216,1062.61,23.92
10653,Iraq,Soybeans,2007,9187,216,1062.61,20.12
10654,Iraq,Wheat,2007,14031,216,1062.61,23.92
10655,Iraq,Wheat,2007,14031,216,1062.61,20.12
10656,Iraq,Maize,2008,23492,216,1245.94,24.09
10657,Iraq,Maize,2008,23492,216,1245.94,20.46
10658,Iraq,Potatoes,2008,105689,216,1245.94,24.09
10659,Iraq,Potatoes,2008,105689,216,1245.94,20.46
10660,Iraq,"Rice, paddy",2008,29281,216,1245.94,24.09
10661,Iraq,"Rice, paddy",2008,29281,216,1245.94,20.46
10662,Iraq,Sorghum,2008,9791,216,1245.94,24.09
10663,Iraq,Sorghum,2008,9791,216,1245.94,20.46
10664,Iraq,Soybeans,2008,9016,216,1245.94,24.09
10665,Iraq,Soybeans,2008,9016,216,1245.94,20.46
10666,Iraq,Wheat,2008,13678,216,1245.94,24.09
10667,Iraq,Wheat,2008,13678,216,1245.94,20.46
10668,Iraq,Maize,2009,20878,216,1429.27,23.87
10669,Iraq,Maize,2009,20878,216,1429.27,20.26
10670,Iraq,Potatoes,2009,113307,216,1429.27,23.87
10671,Iraq,Potatoes,2009,113307,216,1429.27,20.26
10672,Iraq,"Rice, paddy",2009,31511,216,1429.27,23.87
10673,Iraq,"Rice, paddy",2009,31511,216,1429.27,20.26
10674,Iraq,Sorghum,2009,14279,216,1429.27,23.87
10675,Iraq,Sorghum,2009,14279,216,1429.27,20.26
10676,Iraq,Soybeans,2009,8846,216,1429.27,23.87
10677,Iraq,Soybeans,2009,8846,216,1429.27,20.26
10678,Iraq,Wheat,2009,18756,216,1429.27,23.87
10679,Iraq,Wheat,2009,18756,216,1429.27,20.26
10680,Iraq,Maize,2010,23586,216,1612.61,25.49
10681,Iraq,Maize,2010,23586,216,1612.61,21.97
10682,Iraq,Potatoes,2010,157177,216,1612.61,25.49
10683,Iraq,Potatoes,2010,157177,216,1612.61,21.97
10684,Iraq,"Rice, paddy",2010,32482,216,1612.61,25.49
10685,Iraq,"Rice, paddy",2010,32482,216,1612.61,21.97
10686,Iraq,Sorghum,2010,29960,216,1612.61,25.49
10687,Iraq,Sorghum,2010,29960,216,1612.61,21.97
10688,Iraq,Soybeans,2010,8675,216,1612.61,25.49
10689,Iraq,Soybeans,2010,8675,216,1612.61,21.97
10690,Iraq,Wheat,2010,19872,216,1612.61,25.49
10691,Iraq,Wheat,2010,19872,216,1612.61,21.97
10692,Iraq,Maize,2011,26077,216,1795.94,23.44
10693,Iraq,Maize,2011,26077,216,1795.94,19.78
10694,Iraq,Potatoes,2011,137820,216,1795.94,23.44
10695,Iraq,Potatoes,2011,137820,216,1795.94,19.78
10696,Iraq,"Rice, paddy",2011,35762,216,1795.94,23.44
10697,Iraq,"Rice, paddy",2011,35762,216,1795.94,19.78
10698,Iraq,Sorghum,2011,31873,216,1795.94,23.44
10699,Iraq,Sorghum,2011,31873,216,1795.94,19.78
10700,Iraq,Soybeans,2011,8504,216,1795.94,23.44
10701,Iraq,Soybeans,2011,8504,216,1795.94,19.78
10702,Iraq,Wheat,2011,19552,216,1795.94,23.44
10703,Iraq,Wheat,2011,19552,216,1795.94,19.78
10704,Iraq,Maize,2012,33444,216,1979.27,24.34
10705,Iraq,Maize,2012,33444,216,1979.27,20.7
10706,Iraq,Potatoes,2012,134713,216,1979.27,24.34
10707,Iraq,Potatoes,2012,134713,216,1979.27,20.7
10708,Iraq,"Rice, paddy",2012,45468,216,1979.27,24.34
10709,Iraq,"Rice, paddy",2012,45468,216,1979.27,20.7
10710,Iraq,Sorghum,2012,7314,216,1979.27,24.34
10711,Iraq,Sorghum,2012,7314,216,1979.27,20.7
10712,Iraq,Soybeans,2012,8334,216,1979.27,24.34
10713,Iraq,Soybeans,2012,8334,216,1979.27,20.7
10714,Iraq,Wheat,2012,24181,216,1979.27,24.34
10715,Iraq,Wheat,2012,24181,216,1979.27,20.7
10716,Iraq,Maize,2013,42214,216,2162.6,25.14
10717,Iraq,Maize,2013,42214,216,2162.6,21.77
10718,Iraq,Potatoes,2013,170599,216,2162.6,25.14
10719,Iraq,Potatoes,2013,170599,216,2162.6,21.77
10720,Iraq,"Rice, paddy",2013,47162,216,2162.6,25.14
10721,Iraq,"Rice, paddy",2013,47162,216,2162.6,21.77
10722,Iraq,Sorghum,2013,19215,216,2162.6,25.14
10723,Iraq,Sorghum,2013,19215,216,2162.6,21.77
10724,Iraq,Soybeans,2013,8163,216,2162.6,25.14
10725,Iraq,Soybeans,2013,8163,216,2162.6,21.77
10726,Iraq,Wheat,2013,23068,216,2162.6,25.14
10727,Iraq,Wheat,2013,23068,216,2162.6,21.77
10728,Ireland,Potatoes,1990,248971,1118,2014,9.59
10729,Ireland,Wheat,1990,85307,1118,2014,9.59
10730,Ireland,Potatoes,1991,278537,1118,2014,9.07
10731,Ireland,Wheat,1991,78646,1118,2014,9.07
10732,Ireland,Potatoes,1992,288688,1118,2014,9.07
10733,Ireland,Wheat,1992,78808,1118,2014,9.07
10734,Ireland,Potatoes,1993,263426,1118,2014,8.85
10735,Ireland,Wheat,1993,68056,1118,2014,8.85
10736,Ireland,Potatoes,1994,300000,1118,2014,9.13
10737,Ireland,Wheat,1994,77193,1118,2014,9.13
10738,Ireland,Potatoes,1995,275893,1118,2152,9.75
10739,Ireland,Wheat,1995,82461,1118,2152,9.75
10740,Ireland,Potatoes,1996,301646,1118,1577,8.85
10741,Ireland,Wheat,1996,89965,1118,1577,8.85
10742,Ireland,Potatoes,1997,259341,1118,2201,9.95
10743,Ireland,Wheat,1997,77210,1118,2201,9.95
10744,Ireland,Potatoes,1998,260541,1118,2257,9.71
10745,Ireland,Wheat,1998,80310,1118,2257,9.71
10746,Ireland,Potatoes,1999,319429,1118,1930,9.75
10747,Ireland,Wheat,1999,87665,1118,1930,9.75
10748,Ireland,Potatoes,2000,336889,1118,1942.21,9.43
10749,Ireland,Wheat,2000,94538,1118,1942.21,9.43
10750,Ireland,Potatoes,2001,333986,1118,2333.67,9.27
10751,Ireland,Wheat,2001,90601,1118,2333.67,9.27
10752,Ireland,Potatoes,2002,336753,1118,2614.27,9.75
10753,Ireland,Wheat,2002,84440,1118,2614.27,9.75
10754,Ireland,Potatoes,2004,415188,1118,2978.49,9.77
10755,Ireland,Wheat,2004,99241,1118,2978.49,9.77
10756,Ireland,Potatoes,2005,346780,1118,2624.89,9.91
10757,Ireland,Wheat,2005,84317,1118,2624.89,9.91
10758,Ireland,Potatoes,2006,332957,1118,2766.64,10
10759,Ireland,Wheat,2006,91543,1118,2766.64,10
10760,Ireland,Potatoes,2007,341026,1118,3083.02,10.11
10761,Ireland,Wheat,2007,84626,1118,3083.02,10.11
10762,Ireland,Potatoes,2008,307946,1118,2790.17,9.42
10763,Ireland,Wheat,2008,89684,1118,2790.17,9.42
10764,Ireland,Potatoes,2009,275492,1118,2268.1,9.47
10765,Ireland,Wheat,2009,81669,1118,2268.1,9.47
10766,Ireland,Potatoes,2010,343934,1118,2529.2,8.38
10767,Ireland,Wheat,2010,86015,1118,2529.2,8.38
10768,Ireland,Potatoes,2011,342404,1118,3664.3,9.76
10769,Ireland,Wheat,2011,98641,1118,3664.3,9.76
10770,Ireland,Potatoes,2012,257778,1118,2925.1,9.28
10771,Ireland,Wheat,2012,72235,1118,2925.1,9.28
10772,Ireland,Potatoes,2013,383271,1118,2950.8,9.28
10773,Ireland,Wheat,2013,89983,1118,2950.8,9.28
10774,Italy,Maize,1990,76375,832,100596.4,7.97
10775,Italy,Maize,1990,76375,832,100596.4,12.83
10776,Italy,Potatoes,1990,191624,832,100596.4,7.97
10777,Italy,Potatoes,1990,191624,832,100596.4,12.83
10778,Italy,"Rice, paddy",1990,60278,832,100596.4,7.97
10779,Italy,"Rice, paddy",1990,60278,832,100596.4,12.83
10780,Italy,Sorghum,1990,48234,832,100596.4,7.97
10781,Italy,Sorghum,1990,48234,832,100596.4,12.83
10782,Italy,Soybeans,1990,33588,832,100596.4,7.97
10783,Italy,Soybeans,1990,33588,832,100596.4,12.83
10784,Italy,Sweet potatoes,1990,214829,832,100596.4,7.97
10785,Italy,Sweet potatoes,1990,214829,832,100596.4,12.83
10786,Italy,Wheat,1990,29243,832,100596.4,7.97
10787,Italy,Wheat,1990,29243,832,100596.4,12.83
10788,Italy,Maize,1991,72624,832,88916.6,7.28
10789,Italy,Maize,1991,72624,832,88916.6,12.05
10790,Italy,Potatoes,1991,200113,832,88916.6,7.28
10791,Italy,Potatoes,1991,200113,832,88916.6,12.05
10792,Italy,"Rice, paddy",1991,60274,832,88916.6,7.28
10793,Italy,"Rice, paddy",1991,60274,832,88916.6,12.05
10794,Italy,Sorghum,1991,55089,832,88916.6,7.28
10795,Italy,Sorghum,1991,55089,832,88916.6,12.05
10796,Italy,Soybeans,1991,36828,832,88916.6,7.28
10797,Italy,Soybeans,1991,36828,832,88916.6,12.05
10798,Italy,Sweet potatoes,1991,214905,832,88916.6,7.28
10799,Italy,Sweet potatoes,1991,214905,832,88916.6,12.05
10800,Italy,Wheat,1991,35094,832,88916.6,7.28
10801,Italy,Wheat,1991,35094,832,88916.6,12.05
10802,Italy,Maize,1992,86597,832,88227.6,7.76
10803,Italy,Maize,1992,86597,832,88227.6,12.89
10804,Italy,Potatoes,1992,226592,832,88227.6,7.76
10805,Italy,Potatoes,1992,226592,832,88227.6,12.89
10806,Italy,"Rice, paddy",1992,58758,832,88227.6,7.76
10807,Italy,"Rice, paddy",1992,58758,832,88227.6,12.89
10808,Italy,Sorghum,1992,59232,832,88227.6,7.76
10809,Italy,Sorghum,1992,59232,832,88227.6,12.89
10810,Italy,Soybeans,1992,31316,832,88227.6,7.76
10811,Italy,Soybeans,1992,31316,832,88227.6,12.89
10812,Italy,Sweet potatoes,1992,235174,832,88227.6,7.76
10813,Italy,Sweet potatoes,1992,235174,832,88227.6,12.89
10814,Italy,Wheat,1992,35506,832,88227.6,7.76
10815,Italy,Wheat,1992,35506,832,88227.6,12.89
10816,Italy,Maize,1993,86612,832,89282.2,7.43
10817,Italy,Maize,1993,86612,832,89282.2,12.71
10818,Italy,Potatoes,1993,224567,832,89282.2,7.43
10819,Italy,Potatoes,1993,224567,832,89282.2,12.71
10820,Italy,"Rice, paddy",1993,56317,832,89282.2,7.43
10821,Italy,"Rice, paddy",1993,56317,832,89282.2,12.71
10822,Italy,Sorghum,1993,59684,832,89282.2,7.43
10823,Italy,Sorghum,1993,59684,832,89282.2,12.71
10824,Italy,Soybeans,1993,31552,832,89282.2,7.43
10825,Italy,Soybeans,1993,31552,832,89282.2,12.71
10826,Italy,Sweet potatoes,1993,242578,832,89282.2,7.43
10827,Italy,Sweet potatoes,1993,242578,832,89282.2,12.71
10828,Italy,Wheat,1993,35533,832,89282.2,7.43
